Date,PX_LAST,PX_VOLUME
12/14/2016,59.5,3074349
12/15/2016,60.01,1927644
12/16/2016,61.04,4472963
12/19/2016,60.82,2349215
12/20/2016,61.13,2090231
12/21/2016,61.12,1505580
12/22/2016,61.28,966170
12/23/2016,61.19,703633
12/27/2016,61.18,909350
12/28/2016,60.08,998453
12/29/2016,61.09,1080562
12/30/2016,60.77,1678296
1/3/2017,60.37,1731285
1/4/2017,60.59,1787997
1/5/2017,60.54,3938976
1/6/2017,61.22,3100254
1/9/2017,60.3,1939980
1/10/2017,60.07,1495406
1/11/2017,60.88,2475967
1/12/2017,60.61,2496262
1/13/2017,60.58,1684275
1/17/2017,61.78,2505323
1/18/2017,61.46,2107849
1/19/2017,61.1,1892385
1/20/2017,61.36,1763952
1/23/2017,60.99,1917657
1/24/2017,60.89,1775842
1/25/2017,60.84,1355084
1/26/2017,60.76,1570361
1/27/2017,60.62,1375692
1/30/2017,60.58,1538834
1/31/2017,61.89,2618510
2/1/2017,60.89,1787837
2/2/2017,61.95,1990851
2/3/2017,61.59,1907606
2/6/2017,61.63,993048
2/7/2017,61.83,908102
2/8/2017,63.17,2835309
2/9/2017,62.89,1802557
2/10/2017,63.35,1329537
2/13/2017,63.69,2034893
2/14/2017,63.32,2012068
2/15/2017,62.94,1898932
2/16/2017,63.39,2473145
2/17/2017,63.92,2501732
2/21/2017,64.64,1829562
2/22/2017,64.76,1805367
2/23/2017,65.41,2069229
2/24/2017,66.33,2748855
2/27/2017,66.12,1402926
2/28/2017,66.75,2404110
3/1/2017,65.85,3499729
3/2/2017,66.18,2765571
3/3/2017,66.07,2771919
3/6/2017,65.76,2808061
3/7/2017,66.26,1961867
3/8/2017,65.16,2430824
3/9/2017,65.13,1655130
3/10/2017,65.63,2349239
3/13/2017,65.75,1900282
3/14/2017,65.67,1603214
3/15/2017,66.87,2241926
3/16/2017,66.02,2504070
3/17/2017,66.59,3267218
3/20/2017,66.16,1660964
3/21/2017,67.31,2682342
3/22/2017,67.46,2218955
3/23/2017,67.54,1898107
3/24/2017,67.86,2590564
3/27/2017,67.19,3474676
3/28/2017,67.34,2690509
3/29/2017,66.63,1363866
3/30/2017,66.36,1536686
3/31/2017,66.36,1951255
4/3/2017,66.54,1839092
4/4/2017,66.92,1360006
4/5/2017,67.48,3078146
4/6/2017,67.36,2230795
4/7/2017,67.01,1658752
4/10/2017,67.07,1607620
4/11/2017,67.01,1234882
4/12/2017,67.52,1824203
4/13/2017,67.14,1429619
4/17/2017,67.48,1241404
4/18/2017,67.53,1493013
4/19/2017,67.54,2883178
4/20/2017,67.15,2029005
4/21/2017,67.33,2200157
4/24/2017,67.79,2704968
4/25/2017,67.66,2065785
4/26/2017,67,2349699
4/27/2017,67.28,2028077
4/28/2017,67.05,3693113
5/1/2017,66.46,2639305
5/2/2017,66.79,2883721
5/3/2017,66.77,2477685
5/4/2017,66.96,1823436
5/5/2017,67.14,2352059
