Date,PX_LAST,PX_VOLUME
3/23/2016,41.39,1043458
3/24/2016,40.55,1288509
3/28/2016,40.85,1193725
3/29/2016,41.06,867388
3/30/2016,41.28,1373681
3/31/2016,40.37,1086432
4/1/2016,40.29,969404
4/4/2016,39.2,1163880
4/5/2016,38.16,1534308
4/6/2016,37.87,1545564
4/7/2016,36.9,1414046
4/8/2016,37.48,1173660
4/11/2016,37.39,1035953
4/12/2016,38,787232
4/13/2016,39.62,1094091
4/14/2016,39.52,2376737
4/15/2016,39.9,1621952
4/18/2016,40.13,1333497
4/19/2016,41.81,1803867
4/20/2016,42.8,1639293
4/21/2016,42.8,2120552
4/22/2016,42.95,941925
4/25/2016,42.67,994587
4/26/2016,43.27,962711
4/27/2016,44.1,1252168
4/28/2016,43.52,1121955
4/29/2016,43.26,1563678
5/2/2016,43.62,1613874
5/3/2016,47.32,4246420
5/4/2016,47.44,2115548
5/5/2016,47.54,1928757
5/6/2016,48,1410431
5/9/2016,46.6,1413451
5/10/2016,47.14,2811176
5/11/2016,47,1887017
5/12/2016,46.99,1970398
5/13/2016,46,1275459
5/16/2016,47,1960853
5/17/2016,47.15,2359673
5/18/2016,45.64,1893078
5/19/2016,45.71,1977812
5/20/2016,46.5,1626888
5/23/2016,47.44,2307508
5/24/2016,47.33,1867845
5/25/2016,48.38,2346180
5/26/2016,47.85,1314030
5/27/2016,48.12,841848
5/31/2016,47.49,1069299
6/1/2016,47.69,1398545
6/2/2016,48.01,904197
6/3/2016,48.85,1701299
6/6/2016,49.67,1379395
6/7/2016,49.73,1094527
6/8/2016,50.45,2674582
6/9/2016,50.35,1882877
6/10/2016,49.66,1260778
6/13/2016,48.39,1269442
6/14/2016,48.14,927397
6/15/2016,48.58,814337
6/16/2016,49,889916
6/17/2016,48.29,1795144
6/20/2016,48.62,1811570
6/21/2016,48.23,1664282
6/22/2016,48.73,1502396
6/23/2016,49.3,1651595
6/24/2016,45.12,1876581
6/27/2016,42.21,2402415
6/28/2016,43.76,1912101
6/29/2016,45.35,1342259
