Date,PX_LAST,PX_VOLUME
6/6/2016,126.8,1543447
6/7/2016,126.4,1234234
6/8/2016,126.92,1141136
6/9/2016,126.5,870766
6/10/2016,125.8,936067
6/13/2016,124.49,1224620
6/14/2016,124.38,1415755
6/15/2016,124.25,1369500
6/16/2016,125.3,1440629
6/17/2016,123.93,2489474
6/20/2016,124.7,1311381
6/21/2016,125.48,1045611
6/22/2016,125.54,1225042
6/23/2016,128.64,1944287
6/24/2016,123.94,2523256
6/27/2016,121.83,1863131
6/28/2016,125.22,1761958
6/29/2016,127.76,1379193
6/30/2016,130.71,1799723
7/1/2016,130.32,1074519
7/5/2016,128.98,1180594
7/6/2016,129.34,1456580
7/7/2016,128.63,1410477
7/8/2016,130.24,1112520
7/11/2016,129.95,1169605
7/12/2016,129.64,1763599
7/13/2016,129.5,945218
7/14/2016,129.9,1938478
7/15/2016,129.57,1074660
7/18/2016,129.29,896606
7/19/2016,128.83,1178719
7/20/2016,128.29,1021486
7/21/2016,127.6,1658256
7/22/2016,128.49,939704
7/25/2016,127.94,1039967
7/26/2016,128.22,1185575
7/27/2016,127.18,1372049
7/28/2016,126.47,1456417
7/29/2016,125.26,1909049
8/1/2016,125.27,1969450
8/2/2016,125.03,1349016
8/3/2016,125.47,1450711
8/4/2016,125.45,1151493
8/5/2016,127,1767603
8/8/2016,127.09,1532614
8/9/2016,126.82,1011217
8/10/2016,126.22,1079895
8/11/2016,126.59,883775
8/12/2016,126.33,881210
8/15/2016,126.35,1191472
8/16/2016,126.07,881293
8/17/2016,126.09,1170952
8/18/2016,127.26,1599176
8/19/2016,126.48,1126434
8/22/2016,126.32,810228
8/23/2016,125.38,1196856
8/24/2016,125.26,794766
8/25/2016,126.06,939315
8/26/2016,125.91,987615
8/29/2016,127.08,1033685
8/30/2016,127.24,1188996
8/31/2016,126.93,1408274
9/1/2016,127.1,1219630
9/2/2016,127.81,1087218
9/6/2016,128.04,1047227
9/7/2016,127.53,1263770
9/8/2016,126.51,1082685
9/9/2016,124.28,1720515
9/12/2016,126.31,1718161
9/13/2016,125.85,1839732
9/14/2016,124.65,1258469
9/15/2016,125.42,1198760
9/16/2016,124.71,1995221
9/19/2016,125.29,917651
9/20/2016,125.16,781123
9/21/2016,126.49,1449844
9/22/2016,127.45,953442
9/23/2016,125.48,1477480
9/26/2016,124.38,1451310
9/27/2016,125.28,1132431
9/28/2016,125.68,865264
9/29/2016,124.39,899215
9/30/2016,125.65,1646157
10/3/2016,124.21,1033233
10/4/2016,122.96,1585153
10/5/2016,123.17,1189776
10/6/2016,121.88,2308213
10/7/2016,124.43,2489654
10/10/2016,124.88,945230
10/11/2016,123.74,1389571
10/12/2016,124.93,925952
10/13/2016,125.22,1211380
10/14/2016,125.85,1403419
10/17/2016,125.68,869599
10/18/2016,125.34,1491540
10/19/2016,126.03,915263
10/20/2016,123.03,2238825
10/21/2016,121.9,2094293
10/24/2016,122.28,1302155
10/25/2016,122.45,1508778
10/26/2016,127,3248565
10/27/2016,127.01,2114234
10/28/2016,127.51,2234528
10/31/2016,127,1615230
11/1/2016,125.49,1381431
11/2/2016,124.72,1227161
11/3/2016,124.45,1146961
11/4/2016,123.11,1565411
11/7/2016,124.5,1893205
11/8/2016,125.38,1846526
11/9/2016,125.85,2500413
11/10/2016,126.46,3074456
11/11/2016,126.85,1781297
11/14/2016,126.9,1914102
11/15/2016,125.12,1962939
11/16/2016,125.42,2151413
11/17/2016,125.34,1263774
11/18/2016,126.3,1989656
11/21/2016,127.05,1622202
11/22/2016,126.41,1645668
11/23/2016,126.69,1082194
11/25/2016,126.65,534232
11/28/2016,126.76,1576243
11/29/2016,128.24,1722887
11/30/2016,128,2924199
12/1/2016,129.03,1811290
12/2/2016,127.82,1663870
12/5/2016,128.72,1399241
12/6/2016,130.09,2318099
12/7/2016,132.08,2454502
12/8/2016,132.2,1951468
12/9/2016,132.48,1244563
12/12/2016,132.86,1438117
12/13/2016,133.26,1628444
12/14/2016,131.88,1660053
12/15/2016,132.35,1586045
12/16/2016,132.71,2739929
12/19/2016,133.24,951034
12/20/2016,132.99,1255304
12/21/2016,133.32,984468
12/22/2016,133.31,1224024
12/23/2016,133.11,911227
12/27/2016,132.68,968434
12/28/2016,132.16,1005547
12/29/2016,132.24,953177
12/30/2016,132.12,1351403
1/3/2017,131.71,1401146
1/4/2017,131.52,1324381
1/5/2017,130.63,1731384
1/6/2017,131.33,1595489
1/9/2017,130.51,1537582
1/10/2017,130.46,1134894
1/11/2017,130.36,1545039
1/12/2017,129.79,1225848
1/13/2017,130.25,1059711
1/17/2017,130.99,2000328
1/18/2017,131.97,1868145
1/19/2017,131.27,1626942
1/20/2017,131.41,1801749
1/23/2017,131.43,1010640
1/24/2017,131.97,1359810
1/25/2017,133.07,1294246
1/26/2017,133.06,1045752
1/27/2017,133.3,1105591
1/30/2017,131.71,1497304
1/31/2017,131.49,1521379
2/1/2017,128.48,3620606
2/2/2017,130.77,2038742
2/3/2017,131.28,1487072
2/6/2017,131.43,1056427
2/7/2017,130.75,1526409
2/8/2017,130.83,983391
2/9/2017,131.88,919864
2/10/2017,132.76,868068
2/13/2017,133.81,1007517
2/14/2017,133.99,1006210
2/15/2017,134.46,936791
2/16/2017,135.73,1421074
2/17/2017,136.19,1431549
2/21/2017,136.73,1318734
2/22/2017,137.76,1243998
2/23/2017,139.01,984862
2/24/2017,138.41,978205
2/27/2017,137.61,897887
2/28/2017,138.17,1463195
3/1/2017,140.38,1602548
3/2/2017,138.4,1161760
