Date,PX_LAST,PX_VOLUME
1/12/2016,3.08,1762865
1/13/2016,3.08,800375
1/14/2016,2.75,2023586
1/15/2016,2.57,1536555
1/19/2016,2.41,2046107
1/20/2016,2.34,2236462
1/21/2016,2.4,1047865
1/22/2016,2.44,1309800
1/25/2016,2.64,657244
1/26/2016,2.91,1363208
1/27/2016,3.13,1512369
1/28/2016,3.16,1360929
1/29/2016,3.24,2070689
2/1/2016,3.36,1361211
2/2/2016,3.18,601161
2/3/2016,3.39,1632647
2/4/2016,3.61,2079224
2/5/2016,3.93,1868924
2/8/2016,4.11,2540532
2/9/2016,3.82,1889106
2/10/2016,3.81,1645538
2/11/2016,4.26,2231670
2/12/2016,4.36,1800515
2/16/2016,3.98,1543612
2/17/2016,4,1456333
2/18/2016,4.31,2740208
2/19/2016,4.27,2552782
2/22/2016,4.23,1104554
2/23/2016,4.22,1969745
2/24/2016,4.3,2642777
2/25/2016,4.4,1056520
2/26/2016,4.3,1549106
2/29/2016,4.57,1036065
3/1/2016,4.43,1564384
3/2/2016,4.53,1044800
3/3/2016,5.13,1959583
3/4/2016,5.23,3500088
3/7/2016,5.54,2361018
3/8/2016,5.24,2221638
3/9/2016,5.18,1626914
3/10/2016,5.17,2146101
3/11/2016,5.04,1489016
3/14/2016,4.91,2528971
3/15/2016,4.95,1318244
3/16/2016,5.26,1577747
3/17/2016,5.36,1993975
3/18/2016,5.41,8645104
3/21/2016,5.36,1126141
3/22/2016,5.39,701541
3/23/2016,4.94,2094936
3/24/2016,5.08,1067839
3/28/2016,4.98,941712
3/29/2016,5.31,1403786
3/30/2016,5.23,1248957
3/31/2016,5.29,1131720
4/1/2016,5.61,1689497
4/4/2016,5.2,1790861
4/5/2016,5.33,1705086
4/6/2016,5.5,1523906
4/7/2016,5.75,2493432
4/8/2016,6.17,2570605
4/11/2016,6.41,3106373
4/12/2016,6.27,2187490
4/13/2016,6.13,1352294
4/14/2016,5.87,1790373
4/15/2016,6.18,1434662
4/18/2016,6.21,1040976
4/19/2016,6.41,2244377
4/20/2016,6.19,2448940
4/21/2016,6.35,2043366
4/22/2016,6.11,1764911
4/25/2016,6.08,1588009
4/26/2016,6.09,1696931
4/27/2016,6.36,2139474
4/28/2016,6.72,2361019
4/29/2016,7.2,3647033
5/2/2016,7.07,3195789
5/3/2016,7.01,3692682
5/4/2016,6.37,1981545
5/5/2016,6.56,1444228
5/6/2016,6.98,3122509
5/9/2016,6.52,1732262
5/10/2016,6.88,1494573
5/11/2016,6.91,2595308
5/12/2016,6.72,1884262
5/13/2016,6.68,1703227
5/16/2016,7.11,2671167
5/17/2016,7.38,3143041
5/18/2016,6.75,3486232
5/19/2016,6.86,2956919
5/20/2016,7.04,3453023
5/23/2016,6.79,1667053
5/24/2016,6.14,2610126
5/25/2016,6.27,2710510
5/26/2016,6.37,1846524
5/27/2016,6.24,2172343
5/31/2016,6.4,1759236
6/1/2016,6.32,1560189
6/2/2016,6.27,956852
6/3/2016,7.21,3208812
6/6/2016,7.44,1829355
6/7/2016,7.29,1483727
6/8/2016,7.63,3513999
6/9/2016,7.89,1897973
6/10/2016,7.87,2769967
6/13/2016,7.68,5030545
6/14/2016,7.67,2899183
6/15/2016,8.07,3189705
6/16/2016,7.72,5890464
6/17/2016,7.8,16507153
6/20/2016,7.79,1896437
6/21/2016,7.61,1685116
6/22/2016,7.62,1808851
6/23/2016,7.54,1421576
6/24/2016,7.94,2404984
6/27/2016,8.28,3860149
6/28/2016,8.17,2228262
6/29/2016,8.38,2462210
6/30/2016,8.6,2657303
7/1/2016,9.24,2182878
7/5/2016,9.53,2891003
7/6/2016,9.9,3089947
7/7/2016,9.76,2257309
7/8/2016,10.31,2701759
7/11/2016,10.37,2022096
7/12/2016,9.81,2196022
7/13/2016,9.94,2218187
7/14/2016,9.67,2123462
7/15/2016,9.53,1560057
7/18/2016,9.45,1476621
7/19/2016,9.25,1505585
7/20/2016,8.57,2132483
7/21/2016,8.91,1319730
7/22/2016,8.73,854670
7/25/2016,8.41,1303397
7/26/2016,8.72,1430464
7/27/2016,9.09,1916792
7/28/2016,9.01,1424450
7/29/2016,9.34,1598039
8/1/2016,9.28,664645
8/2/2016,9.39,1381903
8/3/2016,9.21,1156834
8/4/2016,9.3,781652
8/5/2016,8.89,1383315
8/8/2016,9.03,914838
8/9/2016,9.1,1203325
8/10/2016,8.69,2219332
8/11/2016,8.95,1823392
8/12/2016,9,1730529
8/15/2016,9.08,1129192
8/16/2016,9.13,1136087
8/17/2016,9.1,2290999
8/18/2016,9.09,1275938
8/19/2016,8.63,3249290
8/22/2016,8.5,1125695
8/23/2016,8.21,1610987
8/24/2016,7.53,2289482
8/25/2016,7.68,1941872
8/26/2016,7.65,2070645
